INPUT:original	INPUT:original	OUTPUT:color1	OUTPUT:color2	OUTPUT:color3	OUTPUT:color4	OUTPUT:color5	OUTPUT:color6	OUTPUT:color7	OUTPUT:color8	OUTPUT:user_text1	OUTPUT:user_text2	OUTPUT:user_text3	OUTPUT:user_text4	OUTPUT:user_text5	OUTPUT:user_text6	OUTPUT:user_text7	OUTPUT:user_text8	OUTPUT:entity_text1	OUTPUT:entity_text2	OUTPUT:entity_text3	OUTPUT:entity_text4	OUTPUT:entity_text5	OUTPUT:entity_text6	OUTPUT:entity_text7	OUTPUT:entity_text8	OUTPUT:entity_suggest1	OUTPUT:entity_suggest2	OUTPUT:entity_suggest3	OUTPUT:entity_suggest4	OUTPUT:entity_suggest5	OUTPUT:entity_suggest6	OUTPUT:entity_suggest7	OUTPUT:entity_suggest8	GOLDEN:color1	GOLDEN:color2	GOLDEN:color3	GOLDEN:color4	GOLDEN:color5	GOLDEN:color6	GOLDEN:color7	GOLDEN:color8	GOLDEN:result1	GOLDEN:user_text1	GOLDEN:user_text2	GOLDEN:user_text3	GOLDEN:user_text4	GOLDEN:user_text5	GOLDEN:user_text6	GOLDEN:user_text7	GOLDEN:user_text8	GOLDEN:entity_text1	GOLDEN:entity_text2	GOLDEN:entity_text3	GOLDEN:entity_text4	GOLDEN:entity_text5	GOLDEN:entity_text6	GOLDEN:entity_text7	GOLDEN:entity_text8	GOLDEN:entity_suggest1	GOLDEN:entity_suggest2	GOLDEN:entity_suggest3	GOLDEN:entity_suggest4	GOLDEN:entity_suggest5	GOLDEN:entity_suggest6	GOLDEN:entity_suggest7	GOLDEN:entity_suggest8	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/13.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/13.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""																						"""Crown"""	"""Forehead"""	"""Nape"""																																									https://toloka.yandex.ru/task/24762090/000179d6ea--60bd476b19d71055fef694a0	000179d6ea--60bd476b19d71055fef694a0	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T22:08:43.151	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/13.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/13.jpg	"""BLACK"""	"""RED"""	"""BLUE"""	"""BLACK"""	"""BLACK"""	"""RED"""						"""black and white"""													"""Forehead"""	"""Breast"""	"""Beak"""	"""Nape"""	"""Tail"""	"""Flank"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bd5da5e5851e2a55dc7b81	000179d6ea--60bd5da5e5851e2a55dc7b81	a000408bc0f9ab7a82b9ce992a217d3b	APPROVED	2021-06-06T23:43:33.324	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/14.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/14.jpg	"""BLACK"""	"""BLUE"""	"""BLACK"""			"""BLACK"""	"""GREEN"""	"""BLACK"""				"""Brown"""	"""Brown"""		"""Wavy,Reflective"""								"""Water"""		"""Crown"""	"""Beak"""	"""Nape"""	"""Breast"""	"""Wing"""	"""Tail"""		"""Forehead"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bd11dec317463775e669d2	000179d6ea--60bd11dec317463775e669d2	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T18:20:14.521	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/14.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/14.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""	"""GREEN"""																					"""Beak"""	"""Crown"""	"""Wing"""	"""Tail"""																																								https://toloka.yandex.ru/task/24762090/000179d6ea--60bd3c290b590b3e2fa6ce2b	000179d6ea--60bd3c290b590b3e2fa6ce2b	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T21:20:41.532	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/14.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/14.jpg	"""BLACK"""			"""BLACK"""	"""BLUE"""					"""brown"""	"""brown"""										"""water"""				"""Crown"""	"""Wing"""	"""Breast"""	"""Tail"""																																								https://toloka.yandex.ru/task/24762090/000179d6ea--60bd40dd68183b5da85ee004	000179d6ea--60bd40dd68183b5da85ee004	ce5fa0d6ce7e706800f6ccb574c342fc	APPROVED	2021-06-06T21:40:45.070	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/15.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/15.jpg	"""BLACK"""	"""BLUE"""		"""WHITE"""							"""Brown"""														"""Crown"""	"""Beak"""	"""Wing"""	"""Chin"""																																								https://toloka.yandex.ru/task/24762090/000179d6ea--60bd117e83d01a0997cd698b	000179d6ea--60bd117e83d01a0997cd698b	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T18:18:38.684	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/15.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/15.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""																						"""Forehead"""	"""Beak"""	"""Rump"""																																									https://toloka.yandex.ru/task/24762090/000179d6ea--60bd41550baf93026ae4a451	000179d6ea--60bd41550baf93026ae4a451	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T21:42:45.123	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/15.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/15.jpg	"""BLACK"""	"""RED"""	"""RED"""	"""BLUE"""	"""WHITE"""	"""BLACK"""	"""RED"""	"""RED"""																	"""Forehead"""	"""Rump"""	"""Mantle"""	"""Beak"""	"""Chin"""	"""Nape"""	"""Breast"""	"""Flank"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bd48a1df8878157e7d7e3a	000179d6ea--60bd48a1df8878157e7d7e3a	a000408bc0f9ab7a82b9ce992a217d3b	APPROVED	2021-06-06T22:13:53.130	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/16.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/16.jpg	"""BLACK"""		"""BLUE"""			"""BLACK"""	"""GREEN"""	"""GRAY"""		"""Brown"""		"""Brown"""	"""Brown"""		"""Murky,Reflective"""	"""Brown,Beige"""							"""Water"""	"""Mud"""	"""Crown"""	"""Breast"""	"""Beak"""	"""Wing"""	"""Throat"""	"""Ear coverts"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bd0e9e19d71055fef3b82e	000179d6ea--60bd0e9e19d71055fef3b82e	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T18:06:22.113	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/16.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/16.jpg	"""BLUE"""	"""WHITE"""	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""RED"""	"""RED"""																	"""Beak"""	"""Ear coverts"""	"""Forehead"""	"""Crown"""	"""Nape"""	"""Breast"""	"""Mantle"""	"""Wing"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bd39f090429542be456946	000179d6ea--60bd39f090429542be456946	f576daac5f2d8049fdd45e3d7175397c	APPROVED	2021-06-06T21:11:12.308	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/16.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/16.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""	"""GREEN"""	"""BLUE"""																				"""Beak"""	"""Crown"""	"""Ear coverts"""	"""Wing"""	"""Tail"""																																							https://toloka.yandex.ru/task/24762090/000179d6ea--60bd3e73f440ea6858930635	000179d6ea--60bd3e73f440ea6858930635	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T21:30:27.766	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/17.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/17.jpg	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLACK"""									"""Brown"""	"""Brown"""							"""Ground"""	"""Ground"""		"""Beak"""	"""Mantle"""	"""Wing"""	"""Wing"""	"""Throat"""																																							https://toloka.yandex.ru/task/24762090/000179d6ea--60bd2336be2bd36caade2505	000179d6ea--60bd2336be2bd36caade2505	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T19:34:14.501	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/17.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/17.jpg	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLACK"""																			"""Wing"""	"""Beak"""	"""Ear coverts"""	"""Nape"""	"""Mantle"""	"""Tail"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bd50727c5cbc714110c1a1	000179d6ea--60bd50727c5cbc714110c1a1	a000408bc0f9ab7a82b9ce992a217d3b	APPROVED	2021-06-06T22:47:14.501	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/17.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/17.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""	"""GREEN"""																					"""Wing"""	"""Beak"""	"""Nape"""	"""Chin"""																																								https://toloka.yandex.ru/task/24762090/000179d6ea--60bd579678248827a60526a2	000179d6ea--60bd579678248827a60526a2	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T23:17:42.744	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/18.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/18.jpg	"""BLACK"""	"""YELLOW"""	"""BLACK"""	"""BLACK"""	"""BLACK"""		"""BLACK"""			"""Black"""				"""Brown"""											"""Crown"""	"""Beak"""	"""Nape"""	"""Throat"""	"""Wing"""	"""Breast"""	"""Ear coverts"""																																					https://toloka.yandex.ru/task/24762090/000179d6ea--60bcfc8683d01a0997cc68bb	000179d6ea--60bcfc8683d01a0997cc68bb	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T16:49:10.372	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/18.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/18.jpg		"""YELLOW"""							"""brown"""		"""Brown"""														"""Crown"""	"""Beak"""	"""Nape"""																																									https://toloka.yandex.ru/task/24762090/000179d6ea--60bd3c1c62f2586508d2c9ab	000179d6ea--60bd3c1c62f2586508d2c9ab	ce5fa0d6ce7e706800f6ccb574c342fc	APPROVED	2021-06-06T21:20:28.166	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/18.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/18.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""	"""GREEN"""																					"""Beak"""	"""Ear coverts"""	"""Chin"""	"""Nape"""																																								https://toloka.yandex.ru/task/24762090/000179d6ea--60bd438119d71055fef6788e	000179d6ea--60bd438119d71055fef6788e	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T21:52:01.803	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/19.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/19.jpg	"""BLACK"""	"""BLACK"""	"""BLACK"""									"""Brown,Beige"""	"""Brown,Beige"""	"""Brown,Beige"""	"""Brown,Beige"""	"""Brown,Beige"""			"""Eye"""	"""Ground"""	"""Ground"""	"""Ground"""	"""Ground"""	"""Ground"""	"""Mantle"""	"""Wing"""																																										https://toloka.yandex.ru/task/24762090/000179d6ea--60bd0f75cd58ba6b3e427293	000179d6ea--60bd0f75cd58ba6b3e427293	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T18:09:57.321	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/19.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/19.jpg	"""GRAY"""	"""GRAY"""	"""GRAY"""	"""BLACK"""	"""BLACK"""																				"""Beak"""	"""Crown"""	"""Wing"""	"""Breast"""	"""Feet"""																																							https://toloka.yandex.ru/task/24762090/000179d6ea--60bdeb0b4f73891cd40c2c50	000179d6ea--60bdeb0b4f73891cd40c2c50	ace0d6204639c8e48bbfcf83f90c52d5	APPROVED	2021-06-07T09:46:51.971	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/19.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/19.jpg	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLACK"""																				"""Feet"""	"""Nape"""	"""Breast"""	"""Wing"""	"""Beak"""																																							https://toloka.yandex.ru/task/24762090/000179d6ea--60be412e1909760f1d9a65a7	000179d6ea--60be412e1909760f1d9a65a7	a4d83ff6337229f5e6652e7885de0074	APPROVED	2021-06-07T15:54:22.214	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/20.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/20.jpg	"""YELLOW"""				"""GRAY"""			"""BLACK"""		"""Brown"""	"""Brown"""	"""Brown"""	"""Brown"""	"""Brown"""	"""Brown"""										"""Beak"""	"""Crown"""	"""Wing"""	"""Wing"""	"""Tail"""	"""Breast"""	"""Throat"""	"""Wing"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bcfe561909760f1d8a1355	000179d6ea--60bcfe561909760f1d8a1355	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T16:56:54.197	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/20.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/20.jpg	"""GRAY"""	"""WHITE"""	"""GRAY"""	"""YELLOW"""	"""GRAY"""								"""black and grey patterned tail"""												"""Wing"""	"""Beak"""	"""Belly"""	"""Vent"""																																								https://toloka.yandex.ru/task/24762090/000179d6ea--60bd04edf0deff310ab9fed2	000179d6ea--60bd04edf0deff310ab9fed2	a000408bc0f9ab7a82b9ce992a217d3b	APPROVED	2021-06-06T17:25:01.997	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/20.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/20.jpg									"""brown"""	"""brown"""	"""brown"""	"""Brown"""	"""brown"""												"""Wing"""	"""Wing"""	"""Tail"""	"""Crown"""	"""Breast"""																																							https://toloka.yandex.ru/task/24762090/000179d6ea--60bd3713df8878157e7cebc8	000179d6ea--60bd3713df8878157e7cebc8	ce5fa0d6ce7e706800f6ccb574c342fc	APPROVED	2021-06-06T20:58:59.020	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/21.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/21.jpg	"""BLACK"""	"""BLACK"""	"""YELLOW"""	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLUE"""	"""BLUE"""															"""sky"""	"""sky"""	"""Wing"""	"""Wing"""	"""Beak"""	"""Breast"""	"""Tail"""	"""Wing"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bcfd334f73891cd402fed5	000179d6ea--60bcfd334f73891cd402fed5	5e6241c0c57a5d6a54ac17bdf9da94df	APPROVED	2021-06-06T16:52:03.630	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/21.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/21.jpg	"""BLACK"""	"""BLACK"""	"""ORANGE"""	"""BLACK"""																					"""Wing"""	"""Wing"""	"""Beak"""	"""Tail"""																																								https://toloka.yandex.ru/task/24762090/000179d6ea--60bd0467f220db21bc2076a7	000179d6ea--60bd0467f220db21bc2076a7	270308a23f8aff76264760b89efad01f	APPROVED	2021-06-06T17:22:47.735	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/21.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/21.jpg	"""YELLOW"""				"""GRAY"""	"""GRAY"""	"""GRAY"""	"""BLUE"""		"""Brown"""	"""Brown"""	"""Brown"""	"""Brown"""	"""Brown"""	"""Black"""									"""Sky"""	"""Beak"""	"""Throat"""	"""Breast"""	"""Belly"""	"""Wing"""	"""Wing"""	"""Tail"""																																					https://toloka.yandex.ru/task/24762090/000179d6ea--60bd2d3c2cf798441d1c796c	000179d6ea--60bd2d3c2cf798441d1c796c	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T20:17:00.696	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/22.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/22.jpg	"""BLACK"""	"""GRAY"""	"""GRAY"""	"""GRAY"""	"""GRAY"""	"""ORANGE"""	"""GRAY"""																		"""Wing"""	"""Ear coverts"""	"""Crown"""	"""Nape"""	"""Breast"""	"""Belly"""	"""Feet"""																																					https://toloka.yandex.ru/task/24762090/000179d6ea--60bd148b4f73891cd4041a02	000179d6ea--60bd148b4f73891cd4041a02	a4d83ff6337229f5e6652e7885de0074	APPROVED	2021-06-06T18:31:39.615	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/22.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/22.jpg					"""BLACK"""			"""WHITE"""	"""Brown"""	"""Brown"""	"""Brown"""	"""Brown"""	"""Brown"""	"""Brown,Beige"""	"""Brown"""	"""Brown"""					"""Eye"""			"""Thigh"""	"""Wing"""	"""Crown"""	"""Breast"""	"""Chin"""		"""Belly"""	"""Nape"""																																					https://toloka.yandex.ru/task/24762090/000179d6ea--60bd20c883d01a0997cdf4f9	000179d6ea--60bd20c883d01a0997cdf4f9	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T19:23:52.632	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/22.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/22.jpg	"""PURPLE"""	"""BLACK"""	"""BLACK"""	"""BLUE"""	"""YELLOW"""	"""ORANGE"""	"""PURPLE"""	"""ORANGE"""																	"""Crown"""	"""Tail"""	"""Breast"""	"""Beak"""	"""Ear coverts"""	"""Chin"""	"""Nape"""	"""Forehead"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bd3351c2e3f60252a045f4	000179d6ea--60bd3351c2e3f60252a045f4	a342493add406c98371545c091e2f185	APPROVED	2021-06-06T20:42:57.720	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/23.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/23.jpg	"""YELLOW"""	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLACK"""									"""Brown"""								"""Pole"""	"""Beak"""	"""Crown"""	"""Nape"""	"""Throat"""	"""Breast"""	"""Wing"""	"""Ear coverts"""																																					https://toloka.yandex.ru/task/24762090/000179d6ea--60bd0a4283d01a0997cd1df6	000179d6ea--60bd0a4283d01a0997cd1df6	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T17:47:46.911	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/23.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/23.jpg		"""BLACK"""	"""BLACK"""						"""brown"""								"""wood"""	"""head"""									"""Breast"""																																									https://toloka.yandex.ru/task/24762090/000179d6ea--60bd221168183b5da85df5b8	000179d6ea--60bd221168183b5da85df5b8	3ee9eabae5e66a035f8c14034061d92f	APPROVED	2021-06-06T19:29:21.821	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/23.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/23.jpg	"""BLACK"""	"""BLUE"""	"""ORANGE"""	"""YELLOW"""	"""BLACK"""	"""BLACK"""	"""YELLOW"""	"""YELLOW"""																	"""Feet"""	"""Beak"""	"""Forehead"""	"""Crown"""	"""Belly"""	"""Wing"""	"""Chin"""	"""Breast"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bd36b0abe5724111ececf9	000179d6ea--60bd36b0abe5724111ececf9	a342493add406c98371545c091e2f185	APPROVED	2021-06-06T20:57:20.643	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/24.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/24.jpg	"""YELLOW"""				"""BLACK"""	"""GRAY"""	"""GRAY"""	"""BLUE"""		"""Brown"""	"""Brown"""	"""Brown"""	"""Brown"""	"""Black,Brown"""	"""Black,Brown"""									"""Sky"""	"""Beak"""	"""Throat"""	"""Breast"""	"""Belly"""	"""Tail"""	"""Wing"""	"""Wing"""																																					https://toloka.yandex.ru/task/24762090/000179d6ea--60bcfd0e0d84521c742e7f77	000179d6ea--60bcfd0e0d84521c742e7f77	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T16:51:26.572	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/24.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/24.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""	"""GREEN"""															"""head"""						"""Tail"""	"""Belly"""		"""Wing"""																																								https://toloka.yandex.ru/task/24762090/000179d6ea--60bd3174c2e3f60252a03690	000179d6ea--60bd3174c2e3f60252a03690	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T20:35:00.397	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/24.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/24.jpg									"""brown"""	"""brown"""	"""brown"""	"""brown"""	"""brown"""												"""Tail"""	"""Crown"""	"""Wing"""	"""Wing"""	"""Belly"""																																							https://toloka.yandex.ru/task/24762090/000179d6ea--60bd324a78248827a603b224	000179d6ea--60bd324a78248827a603b224	ce5fa0d6ce7e706800f6ccb574c342fc	APPROVED	2021-06-06T20:38:34.101	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/25.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/25.jpg			"""BLACK"""	"""WHITE"""					"""Brown"""	"""Brown"""			"""Brown"""						"""Eye"""	"""Sky"""					"""Nape"""	"""Wing"""			"""Wing"""																																							https://toloka.yandex.ru/task/24762090/000179d6ea--60bd270b4dc48f273e3e3c3f	000179d6ea--60bd270b4dc48f273e3e3c3f	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T19:50:35.910	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/25.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/25.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""																						"""Lore"""	"""Wing"""	"""Nape"""																																									https://toloka.yandex.ru/task/24762090/000179d6ea--60bd4006e5851e2a55dbbffa	000179d6ea--60bd4006e5851e2a55dbbffa	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T21:37:10.581	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/25.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/25.jpg	"""YELLOW"""	"""YELLOW"""	"""YELLOW"""														"""black"""	"""brown"""	"""brown"""						"""Lore"""	"""Flank"""	"""Nape"""																																									https://toloka.yandex.ru/task/24762090/000179d6ea--60bd46d6e5851e2a55dc001f	000179d6ea--60bd46d6e5851e2a55dc001f	8a02284dde892420dcc826f7e7d9563a	APPROVED	2021-06-06T22:06:14.383	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/26.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/26.jpg	"""YELLOW"""				"""GRAY"""	"""GRAY"""	"""GRAY"""	"""BLUE"""		"""Brown"""	"""Brown"""	"""Brown"""	"""Brown"""	"""Brown"""	"""Brown"""									"""Sky"""	"""Beak"""	"""Breast"""	"""Throat"""	"""Belly"""	"""Wing"""	"""Wing"""	"""Tail"""																																					https://toloka.yandex.ru/task/24762090/000179d6ea--60bd16ae3c6ca8596db85e13	000179d6ea--60bd16ae3c6ca8596db85e13	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T18:40:46.024	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/26.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/26.jpg	"""BLACK"""	"""YELLOW"""	"""BLACK"""	"""GRAY"""	"""WHITE"""	"""ORANGE"""						"""tail with striped gray and black feathers"""		"""belly brownish in color"""											"""Wing"""	"""Beak"""	"""Nape"""	"""Tail"""	"""Vent"""	"""Belly"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bd474778248827a604c54c	000179d6ea--60bd474778248827a604c54c	a000408bc0f9ab7a82b9ce992a217d3b	APPROVED	2021-06-06T22:08:07.886	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/26.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/26.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""	"""GREEN"""																					"""Belly"""	"""Beak"""	"""Tail"""	"""Wing"""																																								https://toloka.yandex.ru/task/24762090/000179d6ea--60bd48100b590b3e2fa73459	000179d6ea--60bd48100b590b3e2fa73459	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T22:11:28.360	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/27.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/27.jpg	"""YELLOW"""	"""GRAY"""	"""GRAY"""	"""GRAY"""	"""GRAY"""	"""GRAY"""	"""BLUE"""	"""BLUE"""															"""Sky"""	"""Sky"""	"""Beak"""	"""Wing"""	"""Wing"""	"""Belly"""	"""Breast"""	"""Throat"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bcfbd262f2586508d088df	000179d6ea--60bcfbd262f2586508d088df	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T16:46:10.494	+	
